id,filename,slug,title,hook,mechanic,family,theme,theme_jp,theme_source,style_pack,bgm_direction,variation,spice,duration_current,duration_target,needed_current,needed_action,priority,wave,batch,fix_items,keep_items,status,score_before,score_after,style_actual,notes
660,660-bucket-shuffle.js,bucket-shuffle,バケツシャッフル,落ちてくる玉と同じ色のバケツを、画面左右タップで選んで仕分ける,judge,F,dino,恐竜時代,assigned,90s 16bit,melody(固有) / 代替bgm_tense|cute,変拍子型(間隔・速度が不規則に揺れる),黄金ターゲット(稀に高得点のレアが出る),18,13,10,維持,P2,8,B69,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(18→13s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
661,661-color-memory.js,color-memory,カラーメモリー,光った色の順番を覚え、同じ順にボタンをタップして再現する,memory_sequence,F,forest,森の奥地,assigned,90s 16bit,melody(固有) / 代替bgm_tense|cute,フェイント型(偽の予兆・ダミーが混ざる),フィーバータイム(中盤数秒の得点倍増),25,13,,維持,P1,3,B28,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(25→13s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,63,,,
662,662-shrink-shot.js,shrink-shot,シュリンクショット,縮んでいく的を、消える前にタップで射抜く。小さいほど高得点,aim_shoot,B,music,音楽ステージ,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_tense|cute,加速型(テンポが徐々に上がる),二重課題(終盤たまに2つ同時に来る),18,10,10,維持,P2,7,B64,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(18→10s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
663,663-juggle.js,juggle,ジャグリング,頂点に達した球をタップで叩き上げ、落とさずジャグリングを続ける,timing_one_shot,A,ghost,おばけ屋敷,assigned,80s NEON,melody(固有) / 代替bgm_dark,物量型(対象の数が増えていく),サドンデス演出(達成目前の1ミスの緊張を煽る),18,10,15,維持,P2,6,B53,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(18→10s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
664,664-slalom.js,slalom,スラローム,迫る旗門の開いたレーンへ、左右タップでスキーヤーを寄せてくぐり抜ける,dodge,C,farm,牧場,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,精度型(判定幅/隙間が狭まっていく),フィーバータイム(中盤数秒の得点倍増),18,18,15,維持,P2,7,B66,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME,メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
665,665-cell-split.js,cell-split,セルスプリット,膨らむ細胞が限界サイズに達する前にタップで2つに分裂させる,timing_window,A,cat,ネコの家,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,変拍子型(間隔・速度が不規則に揺れる),サドンデス演出(達成目前の1ミスの緊張を煽る),18,10,12,維持,P2,4,B45,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(18→10s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
666,666-magnet-fish.js,magnet-fish,マグネットフィッシュ,タップで磁石を左右に動かし、浮いてくる金属を引き上げて回収する,drag_follow,C,music,音楽ステージ,assigned,80s NEON,melody(固有) / 代替bgm_tense|cute,変拍子型(間隔・速度が不規則に揺れる),フィーバータイム(中盤数秒の得点倍増),18,25,10,維持,P2,6,B63,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(18→25s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
667,667-spiral-drop.js,spiral-drop,スパイラルドロップ,回転する同心円の輪の隙間が来た瞬間、タップで内へ通り抜ける,timing_window,A,ocean,深海,assigned,80s NEON,melody(固有) / 代替bgm_tense|cute,物量型(対象の数が増えていく),逆転ボーナス(残り3秒は得点2倍),18,15,12,維持,P2,6,B50,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(18→15s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
668,668-boomerang.js,boomerang,ブーメラン,タップで投げ、弧を描いて戻ってきた瞬間タップでキャッチする,timing_one_shot,A,factory,工場ライン,assigned,70s MONO,melody(固有) / 代替bgm_tense|cute,物量型(対象の数が増えていく),フィーバータイム(中盤数秒の得点倍増),18,15,8,維持,P1,2,B27,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(18→15s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
669,669-dial-lock.js,dial-lock,ダイヤルロック,3つのダイヤルをタップで回し、上に出た目標の数字にそろえて解錠する,count_exact,E,school,学校,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,加速型(テンポが徐々に上がる),サドンデス演出(達成目前の1ミスの緊張を煽る),25,25,3,見直し(密度低: 尺に対して要求が少ない),P2,7,B72,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME NEEDED(3),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
670,670-yin-yang.js,yin-yang,インヤン,光と影のエネルギーを交互にタップで吸収し、両者の差を小さく保ち続ける,alternate_tap,A,ocean,深海,assigned,80s NEON,melody(固有) / 代替bgm_tense|cute,フェイント型(偽の予兆・ダミーが混ざる),サドンデス演出(達成目前の1ミスの緊張を煽る),15,15,,維持,P2,5,B56,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME,メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
671,671-pendulum-sort.js,pendulum-sort,ペンデュラムソート,振り子で揺れる球が同じ色のバケツ上に来た瞬間タップで落として仕分ける,drop_timing,B,robot,ロボット工房,assigned,70s MONO,melody(固有) / 代替bgm_tense|cute,精度型(判定幅/隙間が狭まっていく),黄金ターゲット(稀に高得点のレアが出る),18,17,10,維持,P2,6,B60,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(18→17s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
672,672-tap-survival.js,tap-survival,タップサバイバル,生命コアが減り続ける。タップで回復しながら制限時間を耐え抜く,mash,A,dino,恐竜時代,assigned,90s 16bit,melody(固有) / 代替bgm_tense|cute,加速型(テンポが徐々に上がる),二重課題(終盤たまに2つ同時に来る),12,13,,維持,P2,7,B64,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(12→13s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
673,673-wire-cut.js,wire-cut,ワイヤーカット,上に示された順番どおりに、爆弾の対応する色のワイヤーをタップで切る,slice,D,robot,ロボット工房,assigned,70s MONO,melody(固有) / 代替bgm_tense|cute,精度型(判定幅/隙間が狭まっていく),フィーバータイム(中盤数秒の得点倍増),25,15,3,見直し(密度低: 尺に対して要求が少ない),P1,5,B47,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(25→15s) NEEDED(3),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
674,674-popcorn.js,popcorn,ポップコーン,鍋の中の粒が弾けて飛び上がった一瞬、タップでキャッチする,timing_window,A,forest,森の奥地,assigned,90s 16bit,melody(固有) / 代替bgm_tense|cute,加速型(テンポが徐々に上がる),二重課題(終盤たまに2つ同時に来る),18,13,12,維持,P2,5,B56,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(18→13s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
675,675-odd-pixel.js,odd-pixel,オッドピクセル,格子の中で1マスだけ微妙に色が違うマスを見つけてタップする,spot,F,cat,ネコの家,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,加速型(テンポが徐々に上がる),フィーバータイム(中盤数秒の得点倍増),25,10,8,維持,P2,5,B49,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(25→10s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
676,676-rockslide.js,rockslide,ロックスライド,3レーンを左右移動し、山から降ってくる落石をかわして生き延びる,dodge,C,samurai,侍道場,assigned,70s MONO,melody(固有) / 代替bgm_tense,物量型(対象の数が増えていく),逆転ボーナス(残り3秒は得点2倍),15,18,,維持,P2,7,B68,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→18s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
677,677-firefly.js,firefly,ホタルハント,森の闇に明滅するホタルが光った一瞬をタップで捕まえる,chase,C,robot,ロボット工房,assigned,70s MONO,melody(固有) / 代替bgm_tense,変拍子型(間隔・速度が不規則に揺れる),二重課題(終盤たまに2つ同時に来る),18,15,10,維持,P1,1,B16,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(18→15s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
678,678-piano.js,piano,ピアノメモリー,光る鍵盤の順番を覚え、同じ順にタップしてフレーズを再現する,memory_sequence,F,music,音楽ステージ,assigned,80s NEON,melody(固有) / 代替bgm_tense|cute,加速型(テンポが徐々に上がる),コンボ倍率(連続成功でx2→x4→x8),25,17,5,維持,P2,7,B65,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(25→17s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
679,679-meteor.js,meteor,メテオキャッチ,夜空を高速で横切る流れ星を、消える前にタップで捕まえる,aim_shoot,B,dungeon,ダンジョン,assigned,NEO-RETRO,melody(固有) / 代替bgm_dark,変拍子型(間隔・速度が不規則に揺れる),サドンデス演出(達成目前の1ミスの緊張を煽る),18,20,10,維持,P2,7,B66,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(18→20s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
680,680-number-tap.js,number-tap,ナンバータップ,盤面に散らばった数字を、1から順にできるだけ速くタップする,spot,F,robot,ロボット工房,assigned,NEO-RETRO,melody(固有) / 代替bgm_tense|cute,精度型(判定幅/隙間が狭まっていく),フィーバータイム(中盤数秒の得点倍増),20,10,,維持,P3,8,B78,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(20→10s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,73,,,
681,681-basket.js,basket,バスケットキャッチ,タップした位置へ籠を横移動させ、落ちてくるボールを受け止める,drag_follow,C,circus,サーカス,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,加速型(テンポが徐々に上がる),黄金ターゲット(稀に高得点のレアが出る),18,15,10,維持,P2,7,B67,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(18→15s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
682,682-clock.js,clock,クロックストップ,加速して回る針が真上(12時)を指した瞬間、タップで止める,timing_one_shot,A,dungeon,ダンジョン,assigned,70s MONO,melody(固有) / 代替bgm_dark,精度型(判定幅/隙間が狭まっていく),二重課題(終盤たまに2つ同時に来る),22,13,5,維持,P2,6,B53,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(22→13s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
683,683-spinner.js,spinner,ルーレット,高速回転するホイールを狙った色でタップして止める,timing_one_shot,A,school,学校,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,物量型(対象の数が増えていく),フィーバータイム(中盤数秒の得点倍増),22,15,5,維持,P2,6,B54,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(22→15s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
684,684-relay.js,relay,バトンリレー,二人のランナーが交差する瞬間にタップでバトンを渡す,timing_one_shot,A,cat,ネコの家,assigned,90s 16bit,melody(固有) / 代替bgm_cute,加速型(テンポが徐々に上がる),逆転ボーナス(残り3秒は得点2倍),18,15,6,維持,P2,7,B55,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(18→15s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
685,685-color-sort.js,color-sort,カラーソート,落ちてくる玉を瞬時に左右のバケツへ仕分ける,drag_sort,E,candy,お菓子工場,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,精度型(判定幅/隙間が狭まっていく),フィーバータイム(中盤数秒の得点倍増),20,25,12,維持,P1,5,B52,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(20→25s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
686,686-chain-bomb.js,chain-bomb,チェインボム,起爆する爆弾を選び、最大の連鎖爆発を引き起こす,timing_one_shot,A,sports,スタジアム,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_tense|cute,精度型(判定幅/隙間が狭まっていく),コンボ倍率(連続成功でx2→x4→x8),24,13,,維持,P1,3,B28,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(24→13s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
687,687-echo-tap.js,echo-tap,エコータップ,表示された数字ちょうどの回数だけタップする,memory_sequence,F,forest,森の奥地,assigned,90s 16bit,melody(固有) / 代替bgm_tense|cute,物量型(対象の数が増えていく),逆転ボーナス(残り3秒は得点2倍),20,20,8,維持,P1,3,B30,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME,メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,63,,,
688,688-lights-out.js,lights-out,ライツアウト,タップでタイルと隣接マスを反転させ、全マスを同じ色に揃える,judge,F,sports,スタジアム,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_tense|cute,精度型(判定幅/隙間が狭まっていく),二重課題(終盤たまに2つ同時に来る),28,13,3,見直し(密度低: 尺に対して要求が少ない),P3,8,B79,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(28→13s) NEEDED(3),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,73,,,
689,689-freeze-hunt.js,freeze-hunt,フリーズハント,跳ね回るオーブを全部タップして凍結させる,chase,C,snow,雪山,assigned,70s MONO,melody(固有) / 代替bgm_tense,精度型(判定幅/隙間が狭まっていく),二重課題(終盤たまに2つ同時に来る),18,22,5,維持,P2,5,B57,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(18→22s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
690,690-tug.js,tug,つなひき,連打で綱を引き、相手より先にゴールラインまで引き込む,mash,A,samurai,侍道場,assigned,NEO-RETRO,melody(固有) / 代替bgm_tense|cute,フェイント型(偽の予兆・ダミーが混ざる),フィーバータイム(中盤数秒の得点倍増),20,10,,維持,P3,8,B76,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(20→10s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,73,,,
691,691-gravity.js,gravity,グラビティフリップ,タップで重力を上下反転し、障害物の隙間にボールを通す,camera_run,C,school,学校,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,フェイント型(偽の予兆・ダミーが混ざる),二重課題(終盤たまに2つ同時に来る),18,15,10,維持,P2,8,B75,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(18→15s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
692,692-pin-pad.js,pin-pad,PINパッド,3×3グリッドで光ったマスの順番を記憶して正確に再現する,memory_sequence,F,kitchen,キッチン,assigned,90s 16bit,melody(固有) / 代替bgm_tense|cute,物量型(対象の数が増えていく),フィーバータイム(中盤数秒の得点倍増),28,20,5,維持,P2,7,B67,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(28→20s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
